date,world_cup,team,opponent,goals,side,fifa_points_diff,fifa_rank_advantage,own_recent_ppg,own_recent_gf,own_recent_ga,own_recent_gd,opp_recent_ppg,opp_recent_gf,opp_recent_ga,opp_recent_gd,own_cycle_ppg,own_cycle_gd,opp_cycle_ppg,opp_cycle_gd,own_prev_wc_ppg,own_prev_wc_gd,opp_prev_wc_ppg,opp_prev_wc_gd,host_diff,is_knockout
2014-06-18,2014,Netherlands,Australia,3,away,455.0,47.0,2.0899653198831563,2.1133308629804968,0.6228172262487063,1.4905136367317904,1.3233777131513746,1.9847340888573217,1.7469547396139316,0.2377793492433904,2.7587384749191237,2.916855939582087,1.9570438141261624,0.9356161539705627,2.496440122961274,0.8001236361189701,1.2808121271771977,-0.8643372384080489,0.0,0.0
2014-06-18,2014,Cameroon,Croatia,0,home,-345.0,-38.0,1.5880169435184177,1.1973943360751396,1.04686379866956,0.15053053740557956,1.853546269674736,1.4606051354223613,0.9832514691512733,0.47735366627108833,2.187323335413783,1.1327840998168928,1.6102395544380068,0.3070215117206733,0.03262293741707729,-0.9859777579739382,0.7780291182046691,-0.27694595926970067,0.0,0.0
2014-06-18,2014,Croatia,Cameroon,4,away,345.0,38.0,1.853546269674736,1.4606051354223613,0.9832514691512733,0.47735366627108833,1.5880169435184177,1.1973943360751396,1.04686379866956,0.15053053740557956,1.6102395544380068,0.3070215117206733,2.187323335413783,1.1327840998168928,0.7780291182046691,-0.27694595926970067,0.03262293741707729,-0.9859777579739382,0.0,0.0
2014-06-19,2014,Uruguay,England,2,home,57.0,3.0,1.9298509422905739,1.8989215761711669,0.9188867465836429,0.9800348295875242,1.769581430717964,1.9893853351409858,0.8879489196838555,1.1014364154571306,1.6606169030070137,0.3591451894415825,2.2509517273360244,2.6656707631988232,1.5530294824260427,0.4104899618004195,1.4071818489991221,-0.2732010501125209,0.0,0.0
2014-06-19,2014,England,Uruguay,1,away,-57.0,-3.0,1.769581430717964,1.9893853351409858,0.8879489196838555,1.1014364154571306,1.9298509422905739,1.8989215761711669,0.9188867465836429,0.9800348295875242,2.2509517273360244,2.6656707631988232,1.6606169030070137,0.3591451894415825,1.4071818489991221,-0.2732010501125209,1.5530294824260427,0.4104899618004195,0.0,0.0
2014-06-19,2014,Colombia,Ivory Coast,2,home,328.0,15.0,1.9283342408469997,1.7190762974950595,0.6979649913378301,1.0211113061572294,1.7920844980472146,2.092197168838061,1.35321045364005,0.7389867151980112,1.8864201706681416,0.8568822519420551,2.2252260408543565,1.4729664878173756,1.0015756744246551,-0.6063150497269876,1.2938655404218078,0.25133077264859244,0.0,0.0
2014-06-19,2014,Ivory Coast,Colombia,1,away,-328.0,-15.0,1.7920844980472146,2.092197168838061,1.35321045364005,0.7389867151980112,1.9283342408469997,1.7190762974950595,0.6979649913378301,1.0211113061572294,2.2252260408543565,1.4729664878173756,1.8864201706681416,0.8568822519420551,1.2938655404218078,0.25133077264859244,1.0015756744246551,-0.6063150497269876,0.0,0.0
2014-06-19,2014,Japan,Greece,0,home,-438.0,-34.0,1.7686702614684402,2.0393229421085226,1.766913591495778,0.27240935061274424,2.1159190178101612,1.1363720774594952,0.544505709009744,0.5918663684497512,1.9073856098950392,1.3382128038624532,2.4387564218089657,0.867657738418863,1.6016604654003797,0.27897929892922696,0.9994280974773712,-1.0013140710407349,0.0,0.0
2014-06-19,2014,Greece,Japan,0,away,438.0,34.0,2.1159190178101612,1.1363720774594952,0.544505709009744,0.5918663684497512,1.7686702614684402,2.0393229421085226,1.766913591495778,0.27240935061274424,2.4387564218089657,0.867657738418863,1.9073856098950392,1.3382128038624532,0.9994280974773712,-1.0013140710407349,1.6016604654003797,0.27897929892922696,0.0,0.0
2014-06-20,2014,Honduras,Ecuador,1,home,-60.0,-7.0,1.2595906114155997,1.1021071383027954,1.5534933720195259,-0.4513862337167303,1.2269901781467014,1.5935661187147971,1.5238612849385773,0.06970483377621978,1.6281281763593904,0.5593511981791345,1.4419640741795463,0.17724686080570143,0.33518951062265107,-0.9982820895965904,1.440504406596875,0.14577764335857107,0.0,0.0
2014-06-20,2014,Ecuador,Honduras,2,away,60.0,7.0,1.2269901781467014,1.5935661187147971,1.5238612849385773,0.06970483377621978,1.2595906114155997,1.1021071383027954,1.5534933720195259,-0.4513862337167303,1.4419640741795463,0.17724686080570143,1.6281281763593904,0.5593511981791345,1.440504406596875,0.14577764335857107,0.33518951062265107,-0.9982820895965904,0.0,0.0
2014-06-20,2014,Italy,Costa Rica,0,home,342.0,19.0,1.3898427479945337,1.511539772640455,1.2680562389671242,0.24348353367333067,1.3982779620001355,1.0696919745577085,0.9606824817470785,0.10900949281063003,2.1368536268833416,0.8973899699874962,1.7738365648544576,0.8665704079681776,1.1302049738627464,0.12952532242023437,0.17612622793252888,-1.778517932115484,0.0,0.0
2014-06-20,2014,Costa Rica,Italy,1,away,-342.0,-19.0,1.3982779620001355,1.0696919745577085,0.9606824817470785,0.10900949281063003,1.3898427479945337,1.511539772640455,1.2680562389671242,0.24348353367333067,1.7738365648544576,0.8665704079681776,2.1368536268833416,0.8973899699874962,0.17612622793252888,-1.778517932115484,1.1302049738627464,0.12952532242023437,0.0,0.0
2014-06-20,2014,Switzerland,France,2,home,236.0,11.0,2.2131739379174378,1.6917316475774482,0.8209174490065027,0.8708141985709458,1.8037855990564464,2.290183966885649,0.7642930566930574,1.525890910192592,2.411674779692101,1.054728495917734,1.9717111821669981,1.0207017733350858,1.4428836720157827,0.16761071165328187,0.8097744569532479,-0.5109970099390758,0.0,0.0
2014-06-20,2014,France,Switzerland,5,away,-236.0,-11.0,1.8037855990564464,2.290183966885649,0.7642930566930574,1.525890910192592,2.2131739379174378,1.6917316475774482,0.8209174490065027,0.8708141985709458,1.9717111821669981,1.0207017733350858,2.411674779692101,1.054728495917734,0.8097744569532479,-0.5109970099390758,1.4428836720157827,0.16761071165328187,0.0,0.0
2014-06-21,2014,Argentina,Iran,1,home,534.0,38.0,2.1290904631488647,1.962671065577448,0.6950753741415254,1.2675956914359223,1.9354693249728938,1.7711818235489203,0.7047440958823707,1.0664377276665495,1.9659746173250832,1.2221012327736422,2.1512154935577303,1.3290139370445784,2.3513128067438998,0.8793979502713191,0.3506929195481184,-1.3140821945520278,0.0,0.0
2014-06-21,2014,Iran,Argentina,0,away,-534.0,-38.0,1.9354693249728938,1.7711818235489203,0.7047440958823707,1.0664377276665495,2.1290904631488647,1.962671065577448,0.6950753741415254,1.2675956914359223,2.1512154935577303,1.3290139370445784,1.9659746173250832,1.2221012327736422,0.3506929195481184,-1.3140821945520278,2.3513128067438998,0.8793979502713191,0.0,0.0
2014-06-21,2014,Germany,Ghana,2,home,596.0,35.0,2.2287577144590625,2.732661609843669,1.1377354604866814,1.5949261493569882,1.729370002623433,1.8236032834188884,0.9514403713096079,0.8721629121092811,2.8410309391863704,2.640892786905954,2.274919339748702,2.2273271367093668,2.1567172589885235,1.4975796285572727,1.5861950515972407,0.12194618344750556,0.0,0.0
2014-06-21,2014,Ghana,Germany,2,away,-596.0,-35.0,1.729370002623433,1.8236032834188884,0.9514403713096079,0.8721629121092811,2.2287577144590625,2.732661609843669,1.1377354604866814,1.5949261493569882,2.274919339748702,2.2273271367093668,2.8410309391863704,2.640892786905954,1.5861950515972407,0.12194618344750556,2.1567172589885235,1.4975796285572727,0.0,0.0
2014-06-21,2014,Nigeria,Bosnia and Herzegovina,1,home,-233.0,-23.0,1.730347619443131,1.7390193643389376,1.0681640723693424,0.6708552919695953,2.004231237422497,2.0086851410324256,0.9490169713654009,1.059668169667025,2.3396705892558183,0.9760221583983866,2.484898023620913,2.2115110800364675,0.3417374606737565,-0.6639600431078401,1.0,0.0,0.0,0.0
2014-06-21,2014,Bosnia and Herzegovina,Nigeria,0,away,233.0,23.0,2.004231237422497,2.0086851410324256,0.9490169713654009,1.059668169667025,1.730347619443131,1.7390193643389376,1.0681640723693424,0.6708552919695953,2.484898023620913,2.2115110800364675,2.3396705892558183,0.9760221583983866,1.0,0.0,0.3417374606737565,-0.6639600431078401,0.0,0.0
2014-06-22,2014,South Korea,Algeria,2,home,-311.0,-35.0,1.2051699594860592,0.916353102984643,1.328278364588772,-0.41192526160412885,2.1921597894649243,1.6621891269104976,0.8078927196382476,0.8542964072722501,1.8400848580328832,0.906657586337137,2.298205348598678,1.0217805885788933,1.0462992618075317,-0.4636917685736394,0.3333320594176966,-0.6666785231889354,0.0,0.0
2014-06-22,2014,Algeria,South Korea,4,away,311.0,35.0,2.1921597894649243,1.6621891269104976,0.8078927196382476,0.8542964072722501,1.2051699594860592,0.916353102984643,1.328278364588772,-0.41192526160412885,2.298205348598678,1.0217805885788933,1.8400848580328832,0.906657586337137,0.3333320594176966,-0.6666785231889354,1.0462992618075317,-0.4636917685736394,0.0,0.0
2014-06-22,2014,Belgium,Russia,1,home,181.0,8.0,2.141052407575609,1.8898435873684345,0.8827897537454563,1.0070538336229784,2.114574860635659,1.7352984828270794,0.5925270294302438,1.1427714533968358,2.588642099991797,1.3329228449232595,2.0995485029604875,1.4554541189307597,1.230210732449873,-0.2198067734295401,0.9953249467444677,0.003949043571359706,0.0,0.0
2014-06-22,2014,Russia,Belgium,0,away,-181.0,-8.0,2.114574860635659,1.7352984828270794,0.5925270294302438,1.1427714533968358,2.141052407575609,1.8898435873684345,0.8827897537454563,1.0070538336229784,2.0995485029604875,1.4554541189307597,2.588642099991797,1.3329228449232595,0.9953249467444677,0.003949043571359706,1.230210732449873,-0.2198067734295401,0.0,0.0
2014-06-22,2014,United States,Portugal,2,home,-154.0,-9.0,2.4126692289748304,2.078503205581467,0.914611612707058,1.1638915928744087,2.059029190548853,2.0787619491317666,0.9863335576672458,1.0924283914645205,2.2294094704877963,0.7677624148330419,2.3259702027055273,1.1302866398875402,1.1590575382642299,-0.13697919327938043,1.3683478734739225,1.2276153438392108,0.0,0.0
2014-06-22,2014,Portugal,United States,2,away,154.0,9.0,2.059029190548853,2.0787619491317666,0.9863335576672458,1.0924283914645205,2.4126692289748304,2.078503205581467,0.914611612707058,1.1638915928744087,2.3259702027055273,1.1302866398875402,2.2294094704877963,0.7677624148330419,1.3683478734739225,1.2276153438392108,1.1590575382642299,-0.13697919327938043,0.0,0.0
2014-06-23,2014,Netherlands,Chile,2,home,-45.0,-1.0,2.0899653198831563,2.1133308629804968,0.6228172262487063,1.4905136367317904,1.7198694091218338,2.115827235327643,1.2112050190920456,0.9046222162355978,2.7587384749191237,2.916855939582087,1.8558241354826546,0.471065148860342,2.496440122961274,0.8001236361189701,1.4896354542526746,-0.5095573611808581,0.0,0.0
2014-06-23,2014,Chile,Netherlands,0,away,45.0,1.0,1.7198694091218338,2.115827235327643,1.2112050190920456,0.9046222162355978,2.0899653198831563,2.1133308629804968,0.6228172262487063,1.4905136367317904,1.8558241354826546,0.471065148860342,2.7587384749191237,2.916855939582087,1.4896354542526746,-0.5095573611808581,2.496440122961274,0.8001236361189701,0.0,0.0
2014-06-23,2014,Croatia,Mexico,1,home,21.0,2.0,1.853546269674736,1.4606051354223613,0.9832514691512733,0.47735366627108833,1.5479032849576568,1.7681409339638403,1.1840068100819214,0.584134123881919,1.6102395544380068,0.3070215117206733,1.8362753739740423,0.8376796227481171,0.7780291182046691,-0.27694595926970067,1.0103126837051954,-0.2184362390904891,0.0,0.0
2014-06-23,2014,Mexico,Croatia,3,away,-21.0,-2.0,1.5479032849576568,1.7681409339638403,1.1840068100819214,0.584134123881919,1.853546269674736,1.4606051354223613,0.9832514691512733,0.47735366627108833,1.8362753739740423,0.8376796227481171,1.6102395544380068,0.3070215117206733,1.0103126837051954,-0.2184362390904891,0.7780291182046691,-0.27694595926970067,0.0,0.0
2014-06-23,2014,Australia,Spain,0,home,-959.0,-61.0,1.3233777131513746,1.9847340888573217,1.7469547396139316,0.2377793492433904,2.426970472591658,2.008662036893425,0.5662020340823621,1.4424600028110628,1.9570438141261624,0.9356161539705627,2.5599413190199733,1.3834564463675507,1.2808121271771977,-0.8643372384080489,2.546435207381286,0.891951740538352,0.0,0.0
2014-06-23,2014,Spain,Australia,3,away,959.0,61.0,2.426970472591658,2.008662036893425,0.5662020340823621,1.4424600028110628,1.3233777131513746,1.9847340888573217,1.7469547396139316,0.2377793492433904,2.5599413190199733,1.3834564463675507,1.9570438141261624,0.9356161539705627,2.546435207381286,0.891951740538352,1.2808121271771977,-0.8643372384080489,0.0,0.0
2014-06-23,2014,Brazil,Cameroon,4,home,684.0,53.0,2.603932256179651,2.8386449901255357,0.49927550012261523,2.339369490002921,1.5880169435184177,1.1973943360751396,1.04686379866956,0.15053053740557956,1.0,0.0,2.187323335413783,1.1327840998168928,2.069002553062831,1.1019453986211643,0.03262293741707729,-0.9859777579739382,1.0,0.0
2014-06-23,2014,Cameroon,Brazil,1,away,-684.0,-53.0,1.5880169435184177,1.1973943360751396,1.04686379866956,0.15053053740557956,2.603932256179651,2.8386449901255357,0.49927550012261523,2.339369490002921,2.187323335413783,1.1327840998168928,1.0,0.0,0.03262293741707729,-0.9859777579739382,2.069002553062831,1.1019453986211643,-1.0,0.0
2014-06-24,2014,Costa Rica,England,0,home,-328.0,-18.0,1.3982779620001355,1.0696919745577085,0.9606824817470785,0.10900949281063003,1.769581430717964,1.9893853351409858,0.8879489196838555,1.1014364154571306,1.7738365648544576,0.8665704079681776,2.2509517273360244,2.6656707631988232,0.17612622793252888,-1.778517932115484,1.4071818489991221,-0.2732010501125209,0.0,0.0
2014-06-24,2014,England,Costa Rica,0,away,328.0,18.0,1.769581430717964,1.9893853351409858,0.8879489196838555,1.1014364154571306,1.3982779620001355,1.0696919745577085,0.9606824817470785,0.10900949281063003,2.2509517273360244,2.6656707631988232,1.7738365648544576,0.8665704079681776,1.4071818489991221,-0.2732010501125209,0.17612622793252888,-1.778517932115484,0.0,0.0
